STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
32,003,001718,2,1293,+36.103139,-115.056580
32,003,001801,1,1173,+36.138522,-115.102615
32,003,001801,2,1423,+36.139872,-115.097124
32,003,001801,3,1062,+36.131583,-115.087963
32,003,001801,4,1406,+36.132850,-115.094882
32,003,001801,5,1027,+36.131913,-115.101709
32,003,001803,1,1140,+36.134591,-115.115015
32,003,001803,2,1491,+36.132993,-115.108747
32,003,001804,1,1035,+36.140769,-115.107638
32,003,001804,2,1273,+36.138516,-115.115376
32,003,001804,3,1247,+36.142508,-115.114782
32,003,001901,1,1921,+36.142092,-115.128406
32,003,001901,2,815,+36.139899,-115.125231
32,003,001901,3,1979,+36.142494,-115.133289
32,003,001901,4,1172,+36.138542,-115.133081
32,003,001902,1,1848,+36.133594,-115.132857
32,003,001902,2,1023,+36.135408,-115.123112
32,003,001902,3,1317,+36.131648,-115.125304
32,003,002000,1,1623,+36.142035,-115.150040
32,003,002000,2,1132,+36.137176,-115.145936
32,003,002000,3,1187,+36.134412,-115.140208
32,003,002201,1,1336,+36.141576,-115.179129
32,003,002201,2,1142,+36.139611,-115.182256
32,003,002201,3,1472,+36.139160,-115.188361
32,003,002203,1,1400,+36.141679,-115.201465
32,003,002203,2,883,+36.142584,-115.195222
32,003,002203,3,2480,+36.139017,-115.206590
32,003,002204,1,1415,+36.138139,-115.197582
32,003,002204,2,617,+36.135555,-115.192684
32,003,002204,3,1257,+36.139446,-115.195108
32,003,002204,4,1111,+36.138043,-115.192576
32,003,002206,1,1400,+36.131639,-115.195682
32,003,002206,2,1995,+36.130110,-115.201745
32,003,002207,1,2001,+36.134511,-115.203495
32,003,002207,2,1726,+36.136406,-115.202304
32,003,002207,3,396,+36.131814,-115.206841
32,003,002302,1,857,+36.135235,-115.160723
32,003,002303,1,836,+36.139322,-115.157480
32,003,002403,1,1556,+36.123530,-115.148060
32,003,002403,2,1305,+36.122940,-115.152839
32,003,002403,3,520,+36.128166,-115.150390
32,003,002403,4,1150,+36.125622,-115.151755
32,003,002404,1,1435,+36.125315,-115.143191
32,003,002404,2,238,+36.128341,-115.143747
32,003,002404,3,740,+36.124934,-115.139423
32,003,002404,4,1201,+36.128125,-115.139910
32,003,002404,5,1190,+36.123722,-115.144608
32,003,002405,1,1839,+36.117677,-115.151107
32,003,002405,2,1228,+36.117683,-115.148550
32,003,002405,3,1097,+36.120083,-115.148233
32,003,002406,1,1017,+36.117270,-115.144405
32,003,002406,2,2224,+36.120211,-115.142952
32,003,002501,1,1278,+36.125860,-115.128718
32,003,002501,2,3330,+36.118046,-115.132915
32,003,002501,3,1790,+36.117033,-115.127798
32,003,002504,1,1878,+36.104773,-115.133336
32,003,002504,2,918,+36.102815,-115.129760
32,003,002504,3,1052,+36.104124,-115.123392
32,003,002505,1,764,+36.109719,-115.126947
32,003,002505,2,1270,+36.111605,-115.124118
32,003,002506,1,1301,+36.110537,-115.134560
32,003,002506,2,877,+36.112840,-115.130769
32,003,002506,3,1171,+36.109347,-115.130747
32,003,002603,1,332,+36.109325,-115.143692
32,003,002603,2,1827,+36.105709,-115.145534
32,003,002603,3,1928,+36.112990,-115.141024
32,003,002604,1,0,+36.109028,-115.154345
32,003,002604,2,1589,+36.105343,-115.161497
32,003,002604,3,696,+36.104782,-115.154220
32,003,002605,1,0,+36.109718,-115.161918
32,003,002605,2,909,+36.111466,-115.156817
32,003,002706,1,1338,+36.099121,-115.134629
32,003,002706,2,1892,+36.098666,-115.123558
32,003,002706,3,1053,+36.099099,-115.130161
32,003,002707,1,1096,+36.091754,-115.124492
32,003,002707,2,1046,+36.088135,-115.124404
32,003,002707,3,1800,+36.095385,-115.127402
32,003,002708,1,1475,+36.095457,-115.134410
32,003,002708,2,1413,+36.091333,-115.135170
32,003,002808,1,1177,+36.056931,-115.110772
32,003,002808,2,650,+36.067147,-115.095843
32,003,002810,1,1720,+36.032067,-115.177538
32,003,002810,2,1497,+36.038631,-115.176102
32,003,002811,1,1237,+36.037934,-115.123513
32,003,002811,2,2799,+36.033275,-115.127426
32,003,002814,1,2307,+36.019678,-115.132202
32,003,002814,2,1490,+36.014966,-115.122796
32,003,002814,3,1283,+36.018828,-115.122795
32,003,002821,1,1794,+36.076127,-115.088638
32,003,002821,2,1944,+36.077599,-115.078340
32,003,002821,3,851,+36.074325,-115.077008
32,003,002822,1,1865,+36.097554,-115.072333
32,003,002822,2,1843,+36.094314,-115.067383
32,003,002823,1,1679,+36.094614,-115.105825
32,003,002823,2,982,+36.098129,-115.113972
32,003,002823,3,925,+36.096439,-115.106591
32,003,002824,1,769,+36.091311,-115.113440
32,003,002824,2,846,+36.090515,-115.105731
32,003,002825,1,1644,+36.096879,-115.096216
32,003,002825,2,1409,+36.090112,-115.095299
32,003,002826,1,1282,+36.097145,-115.088114
32,003,002826,2,1618,+36.091515,-115.085917
32,003,002827,1,1185,+36.090654,-115.079337
32,003,002827,2,1662,+36.089027,-115.072431
32,003,002828,1,3329,+36.029747,-115.164221
32,003,002829,1,1224,+36.035513,-115.146612
32,003,002829,2,851,+36.033631,-115.152703
32,003,002829,3,884,+36.032059,-115.149251
32,003,002829,4,955,+36.039967,-115.150374
32,003,002830,1,1261,+36.038003,-115.143224
32,003,002830,2,1461,+36.039039,-115.137241
32,003,002830,3,3430,+36.031783,-115.137428
32,003,002831,1,3533,+36.018413,-115.176196
32,003,002832,1,3225,+36.021358,-115.168840
32,003,002832,2,1218,+36.014769,-115.166483
32,003,002832,3,1608,+36.019553,-115.158962
32,003,002833,1,2844,+36.024167,-115.149326
32,003,002833,2,2412,+36.024542,-115.140909
32,003,002834,1,1111,+36.018172,-115.138746
32,003,002834,2,1522,+36.016394,-115.142598
32,003,002834,3,3298,+36.016973,-115.150021
32,003,002835,1,1456,+36.011496,-115.150599
32,003,002835,2,1063,+36.007936,-115.149825
