STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
27,001,770100,1,952,+46.833607,-093.272403
27,001,770100,2,737,+46.654398,-093.418584
27,001,770100,3,638,+46.572736,-093.562617
27,001,770200,1,755,+46.917062,-093.613466
27,001,770200,2,707,+46.716602,-093.576268
27,001,770200,3,874,+46.998152,-093.598217
27,001,770300,1,1352,+46.527373,-093.698127
27,001,770300,2,832,+46.539737,-093.729215
27,001,770300,3,1084,+46.518884,-093.734504
27,001,770400,1,962,+46.576551,-093.278388
27,001,770400,2,1400,+46.700596,-093.227380
27,001,770400,3,690,+46.319848,-093.144605
27,001,790501,1,904,+46.266720,-093.349516
27,001,790501,2,1053,+46.379453,-093.513680
27,001,790502,1,1173,+46.380511,-093.759806
27,001,790502,2,1058,+46.464385,-093.708967
27,001,790502,3,1031,+46.461487,-093.624153
27,003,050107,1,2934,+45.395008,-093.386006
27,003,050108,1,3286,+45.395540,-093.317795
27,003,050108,2,1464,+45.388320,-093.360591
27,003,050109,1,1633,+45.393593,-093.248458
27,003,050109,2,1210,+45.383603,-093.171285
27,003,050109,3,1178,+45.357489,-093.233407
27,003,050109,4,1181,+45.383240,-093.216347
27,003,050110,1,1311,+45.336828,-093.253056
27,003,050110,2,1404,+45.309652,-093.232413
27,003,050111,1,1573,+45.335700,-093.171640
27,003,050111,2,1603,+45.312523,-093.178672
27,003,050111,3,533,+45.308055,-093.153737
27,003,050114,1,1603,+45.350796,-093.375313
27,003,050114,2,1200,+45.339741,-093.355640
27,003,050115,1,1199,+45.369841,-093.291557
27,003,050115,2,1610,+45.355928,-093.335419
27,003,050115,3,1013,+45.316224,-093.331966
27,003,050115,4,1406,+45.332357,-093.286489
27,003,050116,1,1417,+45.328311,-093.486723
27,003,050116,2,1475,+45.314639,-093.423901
27,003,050116,3,1551,+45.360413,-093.428331
27,003,050208,1,1506,+45.215732,-093.347900
27,003,050208,2,1775,+45.215119,-093.322708
27,003,050210,1,1171,+45.306035,-093.062901
27,003,050210,2,1046,+45.251955,-093.096508
27,003,050210,3,912,+45.252758,-093.044404
27,003,050210,4,785,+45.279523,-093.052935
27,003,050215,1,2273,+45.232300,-093.249910
27,003,050215,2,1919,+45.227766,-093.223952
27,003,050216,1,2087,+45.249528,-093.174879
27,003,050216,2,2467,+45.226177,-093.194589
27,003,050216,3,920,+45.254373,-093.218037
27,003,050217,1,1610,+45.280446,-093.298494
27,003,050217,2,1114,+45.280428,-093.337755
27,003,050218,1,1735,+45.278337,-093.379876
27,003,050218,2,1485,+45.273184,-093.356826
27,003,050219,1,1285,+45.246984,-093.370900
27,003,050219,2,1776,+45.229569,-093.364290
27,003,050220,1,2283,+45.246190,-093.327413
27,003,050220,2,1537,+45.223756,-093.349921
27,003,050220,3,1296,+45.228642,-093.331884
27,003,050220,4,1418,+45.224550,-093.321546
27,003,050221,1,1516,+45.244596,-093.311063
27,003,050221,2,1428,+45.240208,-093.300457
27,003,050221,3,3421,+45.253491,-093.293030
27,003,050222,1,1369,+45.230024,-093.297899
27,003,050222,2,1169,+45.223302,-093.299389
27,003,050222,3,1401,+45.226758,-093.285731
27,003,050222,4,1454,+45.224143,-093.274208
27,003,050223,1,2673,+45.263895,-093.490978
27,003,050224,1,750,+45.290691,-093.479834
27,003,050224,2,2038,+45.270800,-093.457617
27,003,050225,1,2749,+45.279786,-093.418954
27,003,050225,2,3342,+45.253474,-093.410135
27,003,050226,1,2919,+45.241655,-093.399269
27,003,050227,1,1284,+45.229873,-093.423459
27,003,050227,2,3020,+45.233239,-093.410947
27,003,050228,1,2056,+45.239968,-093.459408
27,003,050228,2,2837,+45.236866,-093.440440
27,003,050229,1,3217,+45.183158,-093.130181
27,003,050229,2,2208,+45.162848,-093.133169
27,003,050230,1,2398,+45.147899,-093.030963
27,003,050232,1,1729,+45.158689,-093.051964
27,003,050232,2,2063,+45.168311,-093.049165
27,003,050233,1,979,+45.194792,-093.091681
27,003,050233,2,2074,+45.195974,-093.111265
27,003,050234,1,1104,+45.273720,-093.210233
27,003,050234,2,1757,+45.282078,-093.175687
27,003,050235,1,876,+45.284405,-093.219620
27,003,050235,2,1893,+45.275920,-093.248088
27,003,050236,1,2748,+45.138705,-093.087743
27,003,050236,2,1548,+45.137048,-093.116033
27,003,050237,1,3358,+45.153707,-093.093135
27,003,050237,2,1686,+45.134460,-093.130874
27,003,050401,1,1751,+45.218307,-093.397091
27,003,050401,2,1221,+45.206696,-093.396823
27,003,050402,1,1288,+45.205553,-093.407938
27,003,050402,2,1361,+45.204790,-093.411375
27,003,050402,3,1093,+45.197620,-093.397062
27,003,050501,1,895,+45.198973,-093.387212
27,003,050501,2,837,+45.194545,-093.381346
27,003,050501,3,726,+45.190604,-093.386296
27,003,050501,4,583,+45.202521,-093.381732
27,003,050504,1,1106,+45.186501,-093.376259
27,003,050504,2,1390,+45.194611,-093.373483
27,003,050505,1,1318,+45.215209,-093.363609
27,003,050505,2,933,+45.217737,-093.374346
27,003,050505,3,851,+45.222755,-093.374479
27,003,050505,4,1809,+45.207899,-093.373712
27,003,050602,1,1191,+45.184638,-093.329347
27,003,050602,2,1240,+45.179323,-093.327784
27,003,050605,1,1387,+45.175611,-093.358298
27,003,050605,2,1257,+45.157075,-093.323878
27,003,050605,3,1373,+45.162198,-093.330973
27,003,050605,4,1525,+45.166362,-093.341491
27,003,050606,1,1302,+45.149853,-093.303559
27,003,050606,2,793,+45.155030,-093.314205
27,003,050607,1,974,+45.173854,-093.334551
27,003,050607,2,1525,+45.173221,-093.322471
27,003,050607,3,772,+45.167815,-093.325580
27,003,050607,4,1220,+45.162737,-093.312315
27,003,050608,1,1379,+45.176281,-093.311129
27,003,050608,2,1400,+45.162962,-093.304763
27,003,050608,3,1652,+45.161891,-093.298553
27,003,050609,1,1298,+45.209650,-093.353485
27,003,050609,2,866,+45.207901,-093.340027
27,003,050609,3,1438,+45.190151,-093.342086
27,003,050610,1,1346,+45.183857,-093.360366
27,003,050610,2,1233,+45.189717,-093.356773
27,003,050610,3,1800,+45.191123,-093.366265
27,003,050610,4,2024,+45.180693,-093.345467
27,003,050702,1,2254,+45.182744,-093.284365
27,003,050702,2,871,+45.178576,-093.271146
27,003,050704,1,899,+45.166044,-093.282480
27,003,050704,2,1275,+45.173580,-093.287104
27,003,050704,3,857,+45.171886,-093.277828
27,003,050704,4,890,+45.167352,-093.271879
27,003,050704,5,815,+45.164583,-093.291423
27,003,050706,1,1161,+45.159237,-093.270522
27,003,050706,2,740,+45.161257,-093.279626
27,003,050706,3,1531,+45.144995,-093.268735
27,003,050707,1,3338,+45.206561,-093.308820
27,003,050707,2,1608,+45.203841,-093.323921
27,003,050707,3,1283,+45.204146,-093.311948
27,003,050709,1,1288,+45.132412,-093.291337
27,003,050709,2,1190,+45.125872,-093.283853
27,003,050710,1,622,+45.159849,-093.288919
27,003,050710,2,954,+45.153766,-093.287325
27,003,050710,3,818,+45.148248,-093.279983
27,003,050710,4,1095,+45.147641,-093.286817
27,003,050711,1,783,+45.201123,-093.272781
27,003,050711,2,902,+45.194706,-093.277657
27,003,050711,3,1122,+45.188087,-093.272572
27,003,050711,4,747,+45.190749,-093.281267
27,003,050711,5,1149,+45.192044,-093.290602
27,003,050712,1,1239,+45.192252,-093.320985
27,003,050712,2,833,+45.194089,-093.311013
27,003,050712,3,699,+45.193383,-093.300796
27,003,050712,4,1518,+45.186643,-093.302473
27,003,050805,1,2743,+45.205666,-093.225954
27,003,050805,2,1154,+45.205998,-093.248348
27,003,050805,3,1652,+45.204418,-093.239688
27,003,050805,4,877,+45.199850,-093.250709
27,003,050806,1,1856,+45.189391,-093.259005
27,003,050806,2,730,+45.189718,-093.251825
27,003,050806,3,1483,+45.180617,-093.250650
27,003,050806,4,2269,+45.191131,-093.243026
27,003,050807,1,694,+45.179644,-093.260031
27,003,050807,2,754,+45.175154,-093.262518
27,003,050807,3,882,+45.171090,-093.259677
27,003,050807,4,1122,+45.171096,-093.247707
27,003,050808,1,726,+45.165331,-093.255088
27,003,050808,2,1481,+45.162971,-093.261756
27,003,050809,1,2103,+45.162792,-093.243322
27,003,050809,2,1479,+45.151931,-093.242495
27,003,050809,3,2374,+45.154401,-093.254817
27,003,050810,1,896,+45.146643,-093.249971
