STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
19,013,002400,3,1155,+42.511134,-092.411820
19,013,002400,4,703,+42.514552,-092.419893
19,013,002400,5,873,+42.518524,-092.427317
19,013,002500,1,2323,+42.502164,-092.435705
19,013,002500,2,1663,+42.503572,-092.416074
19,013,002500,3,1733,+42.508273,-092.434667
19,013,002601,1,4311,+42.492386,-092.449025
19,013,002603,1,937,+42.583440,-092.525021
19,013,002603,2,1623,+42.546005,-092.480426
19,013,002603,3,1445,+42.533196,-092.470335
19,013,002603,4,4030,+42.507515,-092.478971
19,013,002603,5,1994,+42.534973,-092.483938
19,013,002604,1,1110,+42.605487,-092.453967
19,013,002604,2,1202,+42.584599,-092.353965
19,013,002604,3,1144,+42.560470,-092.461613
19,013,002604,4,531,+42.558829,-092.442638
19,013,002604,5,167,+42.541433,-092.422496
19,013,002700,1,556,+42.588134,-092.266080
19,013,002700,2,780,+42.504124,-092.230997
19,013,002700,3,1400,+42.466198,-092.236101
19,013,002700,4,1152,+42.415466,-092.212931
19,013,002800,1,885,+42.552980,-092.141619
19,013,002800,2,1183,+42.571402,-092.161681
19,013,002800,3,942,+42.403181,-092.115206
19,013,002901,1,1366,+42.444984,-092.285306
19,013,002902,1,1507,+42.393498,-092.264929
19,013,002902,2,1024,+42.316383,-092.199459
19,013,002902,3,1369,+42.311454,-092.186693
19,013,003001,1,2228,+42.434916,-092.300476
19,013,003001,2,2794,+42.439488,-092.374575
19,013,003002,1,1503,+42.418128,-092.464884
19,013,003002,2,1320,+42.403060,-092.449539
19,013,003002,3,972,+42.355178,-092.388925
19,015,020100,1,998,+42.071355,-093.898249
19,015,020100,2,1915,+42.108146,-093.792190
19,015,020200,1,1957,+42.071879,-093.873573
19,015,020200,2,1011,+42.073233,-093.885712
19,015,020200,3,932,+42.067467,-093.886100
19,015,020300,1,2352,+42.054873,-093.883977
19,015,020300,2,1919,+42.048486,-093.870247
19,015,020300,3,1882,+42.059707,-093.870537
19,015,020400,1,861,+42.063389,-093.900385
19,015,020400,2,1693,+42.056622,-093.903504
19,015,020500,1,1487,+41.879040,-093.824108
19,015,020500,2,1095,+41.995281,-093.833005
19,015,020500,3,1352,+41.872619,-093.818276
19,015,020500,4,753,+41.908228,-093.795740
19,015,020600,1,2283,+41.922662,-093.982577
19,015,020700,1,1160,+42.136732,-094.038002
19,015,020700,2,699,+42.042393,-094.030393
19,015,020700,3,1353,+42.035889,-094.029057
19,015,020700,4,604,+42.036877,-094.007682
19,017,004000,1,747,+42.729347,-092.492145
19,017,004000,2,1943,+42.729188,-092.480328
19,017,004100,1,1656,+42.731589,-092.452121
19,017,004100,2,1859,+42.738076,-092.481714
19,017,004200,1,1726,+42.721676,-092.494704
19,017,004200,2,1422,+42.715432,-092.461973
19,017,004200,3,761,+42.722795,-092.476310
19,017,004300,1,819,+42.704238,-092.225285
19,017,004300,2,1073,+42.688800,-092.222173
19,017,004400,1,938,+42.797705,-092.267310
19,017,004400,2,771,+42.796894,-092.249742
19,017,004400,3,1115,+42.776663,-092.441956
19,017,004500,1,922,+42.850979,-092.513443
19,017,004500,2,942,+42.867617,-092.312955
19,017,004500,3,648,+42.808311,-092.140292
19,017,004600,1,1518,+42.678905,-092.354616
19,017,004600,2,1569,+42.664879,-092.337034
19,017,004600,3,1789,+42.663506,-092.470752
19,017,004700,1,776,+42.848437,-092.107384
19,017,004700,2,1282,+42.850932,-092.094272
19,019,950100,1,879,+42.574058,-091.652035
19,019,950100,2,510,+42.619216,-091.767286
19,019,950100,3,1103,+42.483024,-091.747397
19,019,950200,1,1435,+42.611434,-091.905958
19,019,950200,2,622,+42.520734,-091.912173
19,019,950200,3,1997,+42.612787,-092.024839
19,019,950300,1,861,+42.520698,-092.022336
19,019,950300,2,1363,+42.474626,-092.066067
19,019,950300,3,1052,+42.476940,-092.056906
19,019,950400,1,1526,+42.462414,-091.904591
19,019,950400,2,1179,+42.473090,-091.909770
19,019,950500,1,666,+42.475411,-091.893141
19,019,950500,2,1155,+42.476388,-091.884228
19,019,950500,3,1302,+42.469665,-091.874448
19,019,950500,4,833,+42.464742,-091.887195
19,019,950600,1,1195,+42.412338,-091.769361
19,019,950600,2,1059,+42.358541,-091.709099
19,019,950600,3,907,+42.372992,-091.871069
19,019,950600,4,1314,+42.373524,-092.011709
19,021,960100,1,848,+42.839192,-095.018821
19,021,960100,2,722,+42.779426,-094.949871
19,021,960200,1,1050,+42.831207,-095.243943
19,021,960200,2,886,+42.891600,-095.147158
19,021,960300,1,921,+42.664935,-095.055921
19,021,960300,2,1019,+42.604231,-094.998035
19,021,960400,1,2671,+42.650063,-095.190053
19,021,960400,2,2430,+42.632642,-095.184983
19,021,960400,3,1244,+42.639690,-095.196442
19,021,960500,1,1802,+42.646760,-095.218575
19,021,960500,2,731,+42.645416,-095.224533
19,021,960500,3,1403,+42.648371,-095.205639
19,021,960500,4,1008,+42.640572,-095.205543
19,021,960600,1,1042,+42.617809,-095.258832
19,021,960600,2,2483,+42.680071,-095.295948
19,023,070100,1,2063,+42.762900,-092.691439
19,023,070100,2,1197,+42.814531,-092.643659
19,023,070200,1,663,+42.649978,-092.955154
19,023,070200,2,631,+42.811764,-092.946646
19,023,070200,3,677,+42.751480,-092.972297
19,023,070300,1,1563,+42.772359,-092.812503
19,023,070300,2,613,+42.891085,-092.799040
19,023,070300,3,649,+42.898895,-092.807934
19,023,070400,1,1852,+42.591580,-092.848224
19,023,070400,2,800,+42.574335,-092.790427
19,023,070400,3,1172,+42.574642,-092.778773
19,023,070500,1,1368,+42.710942,-092.580209
19,023,070500,2,964,+42.631156,-092.614177
19,023,070500,3,655,+42.567678,-092.622711
19,025,950100,1,676,+42.501181,-094.584129
19,025,950100,2,686,+42.530015,-094.530341
19,025,950100,3,1007,+42.531876,-094.538601
19,025,950200,1,695,+42.546953,-094.684536
19,025,950200,2,676,+42.470789,-094.772136
19,025,950200,3,1736,+42.397835,-094.632684
19,025,950300,1,533,+42.272674,-094.421701
19,025,950300,2,1263,+42.347078,-094.513779
19,025,950400,1,619,+42.292242,-094.756136
19,025,950400,2,1012,+42.271993,-094.732289
19,025,950400,3,767,+42.264278,-094.738832
19,027,960100,1,1496,+42.142154,-094.833886
19,027,960100,2,1070,+42.059216,-094.727883
19,027,960100,3,709,+42.033627,-094.817603
19,027,960100,4,607,+42.046386,-094.693433
19,027,960200,1,746,+42.177186,-094.996216
19,027,960200,2,787,+42.077981,-095.034448
19,027,960200,3,867,+41.997669,-094.962763
19,027,960300,1,1533,+42.083985,-094.861568
19,027,960300,2,860,+42.076129,-094.874997
19,027,960300,3,941,+42.076913,-094.868782
19,027,960300,4,855,+42.072954,-094.864114
19,027,960300,5,2104,+42.072304,-094.853495
19,027,960400,1,874,+42.068491,-094.866980
19,027,960400,2,702,+42.058977,-094.859684
19,027,960400,3,599,+42.058065,-094.865907
19,027,960400,4,695,+42.062815,-094.873946
19,027,960400,5,1090,+42.053082,-094.872204
19,027,960500,1,614,+41.907026,-094.784188
19,027,960500,2,758,+41.879132,-094.679188
19,027,960500,3,579,+41.871859,-094.675501
19,027,960600,1,612,+41.910982,-095.060028
19,027,960600,2,802,+41.913444,-094.957398
19,027,960600,3,916,+41.903374,-095.063785
19,029,190100,1,846,+41.452019,-095.017368
19,029,190100,2,866,+41.402562,-094.824727
19,029,190100,3,898,+41.451128,-094.767723
19,029,190200,1,788,+41.313488,-095.092216
19,029,190200,2,789,+41.236541,-095.099189
19,029,190200,3,859,+41.215135,-095.097147
19,029,190300,1,852,+41.283727,-094.915836
19,029,190300,2,728,+41.256859,-094.770838
19,029,190400,1,843,+41.405365,-094.999116
19,029,190400,2,1271,+41.392835,-094.998214
19,029,190400,3,1296,+41.400534,-095.003385
19,029,190400,4,812,+41.391892,-095.009486
19,029,190500,1,646,+41.406389,-095.006939
19,029,190500,2,1177,+41.404387,-095.019074
19,029,190500,3,1285,+41.394027,-095.020950
19,031,450100,1,1094,+41.864460,-091.003657
19,031,450100,2,1000,+41.886210,-091.057199
19,031,450100,3,813,+41.858768,-090.924209
19,031,450200,1,916,+41.895230,-091.160065
19,031,450200,2,1037,+41.905152,-091.251011
19,031,450200,3,805,+41.904995,-091.320543
19,031,450200,4,975,+41.793493,-091.270147
19,031,450300,1,1001,+41.778080,-091.120431
19,031,450300,2,735,+41.775162,-091.134484
19,031,450300,3,932,+41.767794,-091.122498
19,031,450300,4,791,+41.767678,-091.135036
19,031,450400,1,852,+41.729175,-090.964918
19,031,450400,2,1269,+41.613164,-090.922275
19,031,450400,3,855,+41.599241,-090.909643
19,031,450500,1,781,+41.716853,-091.126787
19,031,450500,2,765,+41.678939,-091.243580
19,031,450500,3,1290,+41.674436,-091.352710
19,031,450500,4,1137,+41.675830,-091.339193
19,031,450500,5,581,+41.639742,-091.305090
19,031,450500,6,870,+41.639781,-091.087448
19,033,950102,1,958,+43.174015,-093.183149
19,033,950102,2,733,+43.166954,-093.200692
19,033,950102,3,855,+43.158347,-093.203139
19,033,950102,4,634,+43.159439,-093.196892
19,033,950102,5,831,+43.161227,-093.205438
19,033,950102,6,678,+43.165635,-093.185987
19,033,950200,1,1195,+43.164039,-093.214684
19,033,950200,2,1593,+43.154939,-093.231913
19,033,950200,3,946,+43.152216,-093.221642
19,033,950200,4,1243,+43.140710,-093.231487
19,033,950200,5,1319,+43.135101,-093.246123
19,033,950300,1,1094,+43.151676,-093.205325
19,033,950300,2,570,+43.150927,-093.215964
19,033,950300,3,1041,+43.145051,-093.216806
19,033,950300,4,1362,+43.126940,-093.207654
19,033,950300,5,794,+43.133364,-093.206377
19,033,950402,1,947,+43.152986,-093.195987
19,033,950402,2,1009,+43.140708,-093.194723
19,033,950402,3,1055,+43.131358,-093.195654
19,033,950402,4,1119,+43.147444,-093.192026
19,033,950600,1,543,+43.211706,-093.212772
19,033,950600,2,948,+43.226172,-093.106629
19,033,950600,3,684,+43.089131,-093.106505
19,033,950700,1,1199,+43.145204,-093.369372
19,033,950700,2,1583,+43.137165,-093.365023
19,033,950700,3,1249,+43.126174,-093.374464
19,033,950800,1,1177,+43.131117,-093.453441
19,033,950800,2,589,+43.204558,-093.409207
19,033,950800,3,2690,+43.144411,-093.388921
19,033,950800,4,546,+43.139631,-093.412060
19,033,950900,1,1029,+43.086456,-093.346561
19,033,950900,2,553,+43.097650,-093.437613
19,033,951000,1,1055,+42.985742,-093.190162
19,033,951000,2,847,+42.959979,-093.212900
19,033,951000,3,962,+42.940108,-093.419679
19,033,951400,1,1562,+43.135484,-093.174672
19,033,951400,2,1792,+43.156039,-093.152253
19,033,951400,3,430,+43.141058,-093.166073
19,033,951600,1,930,+43.143388,-093.180361
19,033,951600,2,993,+43.145664,-093.176696
19,033,951600,3,1563,+43.151245,-093.180403
19,033,951600,4,1251,+43.160021,-093.185006
19,035,080100,1,658,+42.753031,-095.546352
19,035,080100,2,1088,+42.764635,-095.541909
19,035,080100,3,1012,+42.747970,-095.539503
19,035,080100,4,1077,+42.758944,-095.556442
19,035,080100,5,1069,+42.753024,-095.565902
19,035,080100,6,751,+42.747089,-095.560941
19,035,080200,1,700,+42.822906,-095.491286
19,035,080200,2,653,+42.844890,-095.669005
19,035,080200,3,1145,+42.821738,-095.804163
19,035,080300,1,640,+42.795580,-095.681175
19,035,080300,2,1067,+42.655788,-095.755510
19,035,080400,1,555,+42.616875,-095.619182
19,035,080400,2,1100,+42.715229,-095.433886
19,035,080400,3,557,+42.665984,-095.511780
19,037,070100,1,831,+43.151908,-092.198322
19,037,070100,2,873,+43.091816,-092.505688
19,037,070100,3,920,+43.152852,-092.396139
19,037,070100,4,711,+43.041185,-092.418567
19,037,070200,1,535,+42.956066,-092.409695
19,037,070200,2,1257,+42.955200,-092.534653
19,037,070200,3,707,+42.948232,-092.543044
19,037,070300,1,1087,+43.051704,-092.186251
19,037,070300,2,825,+42.956241,-092.199253
19,037,070300,3,866,+42.965100,-092.197523
19,037,070400,1,1242,+43.054384,-092.307558
19,037,070400,2,890,+43.054031,-092.320865
19,037,070400,3,1003,+43.064568,-092.309594
19,037,070400,4,692,+43.062527,-092.322493
19,039,960100,1,1019,+41.038531,-093.759912
19,039,960100,2,1607,+41.028635,-093.758333
19,039,960100,3,1283,+41.036785,-093.775640
19,039,960100,4,1062,+41.027813,-093.770143
19,039,960200,1,996,+40.987296,-093.664291
19,039,960200,2,1110,+41.106078,-093.689842
19,039,960300,1,1118,+41.047796,-093.954858
19,039,960300,2,1091,+41.019712,-093.874296
19,041,080100,1,716,+43.040192,-094.998452
19,041,080100,2,636,+43.020969,-095.100734
19,041,080100,3,712,+43.188104,-095.031623
19,041,080200,1,1082,+43.127679,-095.134001
19,041,080200,2,767,+43.139616,-095.137816
19,041,080200,3,763,+43.146700,-095.132995
19,041,080200,4,1431,+43.156787,-095.137305
19,041,080200,5,621,+43.153393,-095.142487
19,041,080200,6,718,+43.145589,-095.140731
19,041,080300,1,1374,+43.125393,-095.149657
19,041,080300,2,1045,+43.151231,-095.152596
19,041,080300,3,1804,+43.150410,-095.165543
19,041,080300,4,1102,+43.142607,-095.168304
19,041,080300,5,787,+43.141166,-095.148717
19,041,080400,1,671,+42.939143,-095.309296
19,041,080400,2,847,+43.204818,-095.224897
19,041,080400,3,858,+43.056574,-095.269382
19,041,080400,4,733,+43.154829,-095.327868
19,043,070100,1,995,+42.973785,-091.180659
19,043,070100,2,861,+42.988393,-091.330387
19,043,070100,3,1224,+43.035476,-091.197889
19,043,070200,1,607,+42.950566,-091.468179
19,043,070200,2,1249,+43.047627,-091.497579
19,043,070200,3,700,+43.051496,-091.385347
19,043,070200,4,969,+43.052468,-091.394707
19,043,070300,1,952,+42.868126,-091.237331
19,043,070300,2,885,+42.865626,-091.419574
19,043,070300,3,661,+42.863540,-091.402592
19,043,070300,4,822,+42.855776,-091.410184
19,043,070400,1,582,+42.811891,-091.112882
19,043,070400,2,788,+42.787725,-091.128076
19,043,070400,3,1207,+42.778992,-091.096094
19,043,070500,1,1469,+42.710715,-091.270090
19,043,070500,2,806,+42.683220,-091.042805
19,043,070600,1,839,+42.784951,-091.505719
19,043,070600,2,1358,+42.678761,-091.456757
19,043,070600,3,1155,+42.682830,-091.546636
19,045,000100,1,1320,+41.848837,-090.192409
19,045,000100,2,1011,+41.846198,-090.198279
19,045,000100,3,1021,+41.841150,-090.191482
19,045,000200,1,397,+41.833813,-090.193318
19,045,000200,2,623,+41.828388,-090.208037
19,045,000200,3,1080,+41.824873,-090.215181
19,045,000300,1,870,+41.842763,-090.200269
19,045,000300,2,1226,+41.839423,-090.200795
19,045,000300,3,725,+41.838905,-090.210828
19,045,000300,4,1230,+41.832593,-090.209633
19,045,000300,5,1365,+41.834423,-090.200579
19,045,000400,1,1279,+41.840896,-090.220436
19,045,000400,2,935,+41.834529,-090.235014
19,045,000400,3,850,+41.828513,-090.273881
19,045,000400,4,700,+41.819256,-090.225616
19,045,000500,1,760,+41.854789,-090.188432
19,045,000500,2,995,+41.856016,-090.196808
19,045,000500,3,1064,+41.851388,-090.206570
19,045,000500,4,1628,+41.852736,-090.217533
19,045,000600,1,919,+41.863921,-090.183833
19,045,000600,2,1101,+41.871366,-090.184646
19,045,000600,3,1667,+41.864925,-090.199629
19,045,000700,1,811,+41.886577,-090.177247
19,045,000700,2,1742,+41.886879,-090.194719
19,045,000700,3,1592,+41.876732,-090.181727
19,045,000800,1,656,+41.793981,-090.368620
19,045,000800,2,1060,+41.783464,-090.282801
19,045,000800,3,1392,+41.794451,-090.262897
19,045,000800,4,1305,+41.782979,-090.259129
19,045,000800,5,851,+41.794528,-090.253639
19,045,000900,1,2053,+41.831580,-090.549122
19,045,000900,2,771,+41.831226,-090.534947
19,045,000900,3,1078,+41.821281,-090.549101
19,045,000900,4,877,+41.821133,-090.532918
19,045,000900,5,811,+41.817321,-090.539367
19,045,000900,6,898,+41.800311,-090.494325
19,045,001000,1,1597,+41.829151,-090.621813
19,045,001000,2,833,+41.817431,-090.743267
19,045,001000,3,790,+41.850860,-090.822799
19,045,001000,4,784,+41.833899,-090.839302
19,045,001100,1,1143,+41.997646,-090.650315
19,045,001100,2,624,+41.924968,-090.673245
19,045,001100,3,678,+41.974032,-090.825160
19,045,001200,1,607,+41.899152,-090.256324
19,045,001200,2,885,+41.983426,-090.232683
19,045,001200,3,953,+41.899906,-090.429926
19,045,001200,4,781,+41.972969,-090.365515
19,045,001200,5,778,+41.974969,-090.479566
19,047,070100,1,813,+42.123566,-095.260257
19,047,070100,2,1042,+42.061773,-095.161003
19,047,070200,1,916,+42.162555,-095.434874
19,047,070200,2,730,+42.152584,-095.363583
19,047,070200,3,611,+42.137931,-095.551093
19,047,070300,1,687,+42.069201,-095.594629
19,047,070300,2,815,+41.968741,-095.531222
19,047,070300,3,711,+41.918941,-095.497493
19,047,070400,1,970,+42.021165,-095.351467
19,047,070400,2,1083,+42.029644,-095.348452
19,047,070400,3,2330,+42.021845,-095.332818
19,047,070400,4,1522,+42.002647,-095.356955
19,047,070400,5,1114,+42.016339,-095.359668
19,047,070400,6,857,+42.016268,-095.352118
19,047,070400,7,1002,+42.016572,-095.346562
19,047,070500,1,1036,+41.936111,-095.257036
19,047,070500,2,857,+41.887871,-095.233872
19,049,050100,1,591,+41.854845,-093.924970
19,049,050100,2,438,+41.855338,-093.918034
19,049,050100,3,1622,+41.784226,-093.844218
19,049,050100,4,1848,+41.695975,-093.847933
19,049,050200,1,1431,+41.706095,-093.982434
19,049,050200,2,738,+41.815493,-094.015236
19,049,050200,3,1480,+41.668113,-093.984113
19,049,050300,1,1125,+41.851203,-094.105306
19,049,050300,2,1407,+41.841628,-094.092914
19,049,050300,3,1160,+41.837508,-094.080174
19,049,050300,4,963,+41.833834,-094.093231
19,049,050400,1,1245,+41.834929,-094.103461
19,049,050400,2,770,+41.841555,-094.101971
19,049,050400,3,1142,+41.843007,-094.112577
19,049,050500,1,1266,+41.781890,-094.159919
19,049,050500,2,851,+41.647200,-094.191707
19,049,050600,1,1410,+41.553905,-094.117309
19,049,050600,2,945,+41.590817,-094.195311
19,049,050600,3,632,+41.516320,-094.225675
19,049,050700,1,1302,+41.620818,-094.025711
19,049,050700,2,1048,+41.608993,-094.034830
19,049,050700,3,1853,+41.606361,-094.017773
19,049,050803,1,805,+41.621018,-093.867447
19,049,050803,2,1799,+41.622599,-093.840026
19,049,050803,3,3141,+41.637988,-093.833228
19,049,050805,1,2921,+41.622616,-093.823510
19,049,050805,2,1819,+41.611428,-093.825194
19,049,050805,3,1062,+41.604157,-093.822742
19,049,050807,1,2206,+41.607219,-093.839176
19,049,050807,2,2409,+41.610634,-093.865321
19,049,050807,3,1642,+41.604835,-093.854749
19,049,050809,1,2776,+41.590944,-093.865910
19,049,050809,2,1207,+41.585617,-093.825839
19,049,050809,3,1816,+41.594049,-093.834829
19,049,050811,1,1791,+41.585182,-093.797824
19,049,050811,2,5606,+41.571854,-093.808469
19,049,050811,3,921,+41.590978,-093.797289
19,049,050812,1,1600,+41.536578,-093.844307
19,049,050901,1,1967,+41.610769,-093.880612
19,049,050901,2,1447,+41.604362,-093.880125
19,049,050902,1,1316,+41.530667,-094.015590
19,049,050902,2,747,+41.563039,-093.909320
19,049,050902,3,1870,+41.541293,-093.961053
19,051,080100,1,1143,+40.838974,-092.356970
19,051,080100,2,538,+40.812038,-092.241802
19,051,080100,3,1032,+40.671840,-092.297212
19,051,080100,4,660,+40.747583,-092.412311
19,051,080100,5,628,+40.753738,-092.410081
19,051,080200,1,1210,+40.750251,-092.563907
19,051,080200,2,2344,+40.796510,-092.443008
19,051,080200,3,1198,+40.723000,-092.454469
19,053,960100,1,832,+40.765544,-093.623209
19,053,960100,2,906,+40.643786,-093.789974
19,053,960100,3,758,+40.860442,-093.760852
19,053,960200,1,1405,+40.745852,-093.913319
19,053,960200,2,1175,+40.624310,-093.928607
19,053,960200,3,1246,+40.616907,-093.933927
19,053,960300,1,1236,+40.745672,-093.748500
19,053,960300,2,899,+40.734515,-093.747079
19,055,950100,1,857,+42.614005,-091.198799
19,055,950100,2,892,+42.572856,-091.321469
19,055,950100,3,883,+42.511481,-091.177922
19,055,950100,4,1229,+42.480312,-091.283615
19,055,950200,1,969,+42.623729,-091.409736
19,055,950200,2,1292,+42.546602,-091.542071
19,055,950200,3,917,+42.519208,-091.452903
19,055,950300,1,1466,+42.495795,-091.450103
19,055,950300,2,705,+42.491554,-091.455152
19,055,950300,3,740,+42.485869,-091.450784
19,055,950300,4,805,+42.480172,-091.449148
19,055,950300,5,607,+42.482203,-091.463203
19,055,950300,6,928,+42.495995,-091.463207
19,055,950400,1,735,+42.393227,-091.177446
19,055,950400,2,771,+42.345342,-091.245103
19,055,950400,3,1475,+42.433809,-091.436223
19,055,950400,4,1150,+42.342423,-091.483914
19,055,950400,5,1343,+42.404121,-091.318742
19,057,000200,1,746,+40.820245,-091.104097
19,057,000200,2,1065,+40.822472,-091.111388
19,057,000200,3,1305,+40.816037,-091.105703
19,057,000300,1,891,+40.821976,-091.133947
19,057,000300,2,654,+40.820327,-091.121208
