STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
21,001,970100,1,834,+37.260534,-085.191985
21,001,970100,2,893,+37.232555,-085.110230
21,001,970200,1,1722,+37.174974,-085.317110
21,001,970300,1,864,+37.166128,-085.160058
21,001,970300,2,1255,+37.127766,-085.159998
21,001,970300,3,897,+37.076472,-085.171324
21,001,970401,1,1532,+37.063927,-085.304738
21,001,970401,2,895,+37.095718,-085.310137
21,001,970401,3,1643,+37.100573,-085.330041
21,001,970402,1,1926,+37.105917,-085.258164
21,001,970402,2,1451,+37.101783,-085.299047
21,001,970402,3,884,+37.118392,-085.308680
21,001,970500,1,1284,+37.085693,-085.446767
21,001,970500,2,1173,+36.999673,-085.414593
21,001,970600,1,1403,+36.997664,-085.255222
21,003,920100,1,1216,+36.853803,-086.228361
21,003,920100,2,743,+36.846420,-086.144317
21,003,920100,3,1226,+36.819496,-086.106332
21,003,920200,1,2703,+36.768351,-086.324882
21,003,920300,1,1406,+36.767562,-086.227601
21,003,920300,2,1752,+36.739282,-086.223487
21,003,920300,3,807,+36.754363,-086.191052
21,003,920300,4,720,+36.758694,-086.183324
21,003,920400,1,1874,+36.719549,-086.185693
21,003,920400,2,1054,+36.762441,-086.091728
21,003,920400,3,974,+36.751254,-086.167881
21,003,920400,4,590,+36.749036,-086.187339
21,003,920500,1,1600,+36.679846,-086.074525
21,003,920600,1,1520,+36.688733,-086.330484
21,003,920600,2,1771,+36.670134,-086.237396
21,005,950100,1,3011,+38.066437,-084.900607
21,005,950100,2,2024,+38.068287,-084.922361
21,005,950100,3,2419,+38.044670,-084.883976
21,005,950100,4,710,+38.037259,-084.885429
21,005,950201,1,1306,+38.019729,-084.932428
21,005,950201,2,1351,+38.026780,-084.895590
21,005,950201,3,1813,+38.030819,-084.904858
21,005,950201,4,902,+38.019428,-084.900746
21,005,950202,1,2420,+38.001805,-084.893409
21,005,950202,2,1231,+38.000957,-084.860730
21,005,950300,1,1969,+38.048917,-085.008976
21,005,950400,1,1309,+37.958595,-084.990884
21,005,950400,2,956,+37.943412,-085.089204
21,007,950100,1,667,+37.154861,-088.978385
21,007,950100,2,1182,+37.074454,-088.974106
21,007,950100,3,1560,+37.095341,-088.902812
21,007,950100,4,850,+37.024588,-088.924648
21,007,950200,1,1494,+37.052030,-089.040647
21,007,950300,1,772,+36.967338,-088.894311
21,007,950300,2,771,+36.962258,-089.043572
21,007,950300,3,953,+36.979371,-089.077068
21,009,950100,1,1068,+37.112231,-085.808460
21,009,950100,2,742,+37.086733,-085.852085
21,009,950100,3,1782,+37.057050,-085.898869
21,009,950200,1,920,+37.136651,-085.938208
21,009,950200,2,1412,+37.119095,-085.955652
21,009,950200,3,1310,+37.142359,-085.984255
21,009,950300,1,1105,+37.106882,-086.009572
21,009,950300,2,1960,+37.049490,-086.010941
21,009,950400,1,763,+36.990263,-085.907274
21,009,950400,2,712,+36.985326,-085.913472
21,009,950400,3,728,+36.993226,-085.918286
21,009,950400,4,616,+36.994064,-085.925720
21,009,950400,5,806,+36.984642,-085.926362
21,009,950400,6,2285,+36.990023,-085.945283
21,009,950500,1,1866,+37.017540,-085.918377
21,009,950500,2,882,+37.006767,-085.910456
21,009,950500,3,950,+37.009593,-085.936717
21,009,950600,1,1255,+37.012106,-085.831696
21,009,950600,2,1539,+37.020819,-085.878964
21,009,950600,3,1148,+37.006363,-085.899518
21,009,950600,4,950,+36.996332,-085.906170
21,009,950600,5,1045,+36.996573,-085.898877
