STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
05,001,480100,1,786,+34.493199,-091.317233
05,001,480100,2,649,+34.335332,-091.166447
05,001,480200,1,1016,+34.403587,-091.492567
05,001,480200,2,627,+34.406173,-091.682012
05,001,480300,1,1675,+34.485601,-091.535887
05,001,480300,2,643,+34.504138,-091.539714
05,001,480300,3,811,+34.495304,-091.544614
05,001,480400,1,889,+34.510460,-091.552786
05,001,480400,2,921,+34.517945,-091.559523
05,001,480400,3,708,+34.501949,-091.559740
05,001,480500,1,1342,+34.489944,-091.561569
05,001,480500,2,1189,+34.485252,-091.555510
05,001,480500,3,718,+34.487993,-091.560452
05,001,480500,4,902,+34.491617,-091.550395
05,001,480600,1,677,+34.308614,-091.353731
05,001,480600,2,1070,+34.282678,-091.348690
05,001,480700,1,912,+34.280451,-091.321685
05,001,480700,2,1064,+34.321060,-091.324496
05,001,480700,3,996,+34.293975,-091.331954
05,001,480800,1,724,+34.138006,-091.330985
05,001,480800,2,700,+34.119276,-091.380218
05,003,960100,1,427,+33.305607,-091.499007
05,003,960100,2,762,+33.265410,-091.671825
05,003,960100,3,739,+33.199199,-091.523224
05,003,960200,1,1205,+33.340894,-091.852652
05,003,960200,2,1489,+33.249646,-091.930174
05,003,960300,1,769,+33.244817,-091.787278
05,003,960300,2,791,+33.241321,-091.810261
05,003,960300,3,2256,+33.201978,-091.847768
05,003,960300,4,1166,+33.217040,-091.789932
05,003,960400,1,1179,+33.080230,-091.849598
05,003,960400,2,622,+33.056065,-091.575500
05,003,960500,1,993,+33.165414,-091.947954
05,003,960500,2,616,+33.173908,-091.932861
05,003,960500,3,1135,+33.159255,-091.936520
05,003,960600,1,1000,+33.127583,-091.956593
05,003,960600,2,1242,+33.135693,-091.968810
05,003,960600,3,1234,+33.121554,-091.974336
05,003,960600,4,1194,+33.107245,-091.958125
05,003,960600,5,1123,+33.120103,-091.952431
05,003,960700,1,820,+33.160761,-092.025664
05,003,960700,2,1091,+33.134792,-091.991417
05,005,950100,1,841,+36.319441,-092.393986
05,005,950100,2,914,+36.322294,-092.378694
05,005,950100,3,1724,+36.326335,-092.365926
05,005,950100,4,1201,+36.308010,-092.360459
05,005,950200,1,1075,+36.338560,-092.377035
05,005,950200,2,1457,+36.348157,-092.354719
05,005,950200,3,2117,+36.337518,-092.357711
05,005,950300,1,1425,+36.351929,-092.378163
05,005,950300,2,1745,+36.354730,-092.391570
05,005,950300,3,1751,+36.363860,-092.410760
05,005,950400,1,1457,+36.343948,-092.409965
05,005,950400,2,1828,+36.324766,-092.406688
05,005,950500,1,1160,+36.233966,-092.413048
05,005,950500,2,884,+36.132956,-092.326781
05,005,950500,3,1308,+36.257082,-092.284987
05,005,950500,4,1610,+36.207987,-092.231967
05,005,950600,1,2225,+36.289818,-092.337249
05,005,950600,2,944,+36.344275,-092.234260
05,005,950600,3,647,+36.357691,-092.316096
05,005,950700,1,1233,+36.378151,-092.337946
05,005,950700,2,911,+36.385160,-092.300227
05,005,950700,3,1301,+36.423001,-092.226324
05,005,950800,1,1830,+36.445670,-092.361203
05,005,950800,2,1875,+36.417762,-092.456820
05,005,950800,3,1075,+36.393081,-092.507707
05,005,950800,4,1317,+36.372109,-092.539427
05,005,950900,1,1537,+36.353016,-092.485933
05,005,950900,2,909,+36.275288,-092.528963
05,005,950900,3,1752,+36.280915,-092.495409
05,005,950900,4,1460,+36.295723,-092.473590
05,007,020101,1,1695,+36.476556,-093.989793
05,007,020101,2,1008,+36.447080,-094.111994
05,007,020101,3,1270,+36.458524,-094.115940
05,007,020101,4,1979,+36.465564,-094.116941
05,007,020102,1,1778,+36.381911,-094.146995
05,007,020102,2,1064,+36.431357,-094.132501
05,007,020102,3,1698,+36.419466,-094.097251
05,007,020102,4,1107,+36.395087,-094.105358
05,007,020201,1,980,+36.348578,-094.103192
05,007,020201,2,2241,+36.359013,-094.118649
05,007,020201,3,853,+36.336404,-094.121117
05,007,020203,1,1546,+36.332547,-094.075069
05,007,020203,2,1395,+36.330099,-094.108595
05,007,020205,1,2581,+36.317944,-094.111347
05,007,020205,2,3048,+36.304994,-094.092217
05,007,020206,1,1410,+36.309813,-094.122030
05,007,020206,2,2323,+36.308232,-094.108215
05,007,020206,3,2456,+36.295925,-094.114046
05,007,020301,1,1385,+36.347525,-094.130638
05,007,020301,2,1140,+36.337503,-094.132357
05,007,020301,3,1309,+36.342726,-094.138358
05,007,020302,1,1055,+36.346113,-094.150282
05,007,020302,2,1362,+36.338989,-094.148415
05,007,020302,3,1360,+36.338555,-094.164545
05,007,020304,1,941,+36.360055,-094.137782
05,007,020304,2,1495,+36.363821,-094.148619
05,007,020304,3,929,+36.365168,-094.165537
05,007,020305,1,2458,+36.346687,-094.162921
05,007,020305,2,1545,+36.343179,-094.174021
05,007,020401,1,1651,+36.330011,-094.152763
05,007,020401,2,2357,+36.322443,-094.165961
05,007,020401,3,2407,+36.320278,-094.150992
05,007,020402,1,1050,+36.329486,-094.135588
05,007,020402,2,1550,+36.322808,-094.135808
05,007,020402,3,1778,+36.315659,-094.136071
05,007,020404,1,2471,+36.300745,-094.138880
05,007,020404,2,1709,+36.305294,-094.131535
05,007,020405,1,1234,+36.303110,-094.155316
05,007,020405,2,1915,+36.291776,-094.175118
05,007,020501,1,896,+36.378187,-094.197566
05,007,020501,2,1208,+36.369046,-094.199512
05,007,020501,3,1255,+36.390726,-094.183171
05,007,020501,4,1714,+36.377272,-094.182234
05,007,020503,1,1085,+36.345508,-094.189443
05,007,020503,2,1246,+36.351627,-094.202990
05,007,020503,3,1714,+36.353108,-094.186876
05,007,020504,1,1464,+36.364584,-094.181655
05,007,020504,2,1682,+36.361128,-094.203656
05,007,020603,1,1680,+36.324329,-094.191935
05,007,020603,2,1381,+36.346667,-094.246645
05,007,020603,3,2458,+36.338174,-094.232461
05,007,020604,1,1768,+36.363545,-094.241937
05,007,020604,2,1103,+36.365868,-094.213874
05,007,020604,3,1183,+36.356752,-094.223999
05,007,020605,1,1116,+36.381357,-094.210426
05,007,020605,2,1124,+36.380841,-094.218395
05,007,020605,3,1911,+36.398746,-094.211916
05,007,020606,1,2437,+36.377271,-094.233290
05,007,020606,2,1582,+36.397237,-094.224398
05,007,020701,1,2312,+36.484127,-094.198705
05,007,020701,2,2673,+36.479824,-094.230080
05,007,020703,1,2461,+36.455415,-094.228250
05,007,020703,2,2120,+36.462169,-094.198791
05,007,020704,1,1745,+36.430456,-094.196279
05,007,020704,2,2189,+36.447777,-094.195477
05,007,020801,1,2031,+36.468749,-094.330014
05,007,020801,2,1951,+36.477899,-094.337024
05,007,020803,1,1483,+36.487724,-094.295560
05,007,020803,2,1410,+36.473396,-094.274645
05,007,020803,3,1250,+36.484791,-094.267121
05,007,020805,1,1395,+36.448427,-094.268830
05,007,020805,2,1838,+36.446690,-094.245728
05,007,020805,3,1334,+36.458150,-094.256036
05,007,020806,1,1096,+36.464089,-094.285493
05,007,020806,2,1426,+36.445464,-094.311259
05,007,020806,3,1960,+36.405135,-094.260910
05,007,020901,1,2408,+36.364463,-094.283100
05,007,020901,2,1140,+36.362995,-094.252977
05,007,020901,3,1661,+36.368612,-094.288538
05,007,020901,4,1630,+36.362021,-094.266008
05,007,020902,1,1419,+36.385831,-094.309372
05,007,020902,2,1798,+36.425550,-094.435845
05,007,020902,3,1232,+36.364804,-094.302860
05,007,020902,4,973,+36.403262,-094.368392
05,007,020902,5,1021,+36.360298,-094.382455
05,007,021001,1,895,+36.462698,-094.464290
05,007,021001,2,1544,+36.445507,-094.528091
05,007,021001,3,1272,+36.338645,-094.547450
05,007,021001,4,1456,+36.412537,-094.461064
05,007,021002,1,2054,+36.324223,-094.483468
05,007,021002,2,1415,+36.259026,-094.490837
05,007,021002,3,2307,+36.234497,-094.524982
05,007,021002,4,1171,+36.270663,-094.489020
05,007,021101,1,1008,+36.195854,-094.536237
05,007,021101,2,895,+36.186201,-094.537482
05,007,021101,3,1376,+36.201777,-094.525558
05,007,021101,4,1272,+36.187997,-094.521164
05,007,021102,1,1416,+36.166307,-094.524321
05,007,021102,2,1867,+36.169492,-094.537718
05,007,021201,1,3531,+36.191021,-094.554510
05,007,021201,2,708,+36.186013,-094.545305
05,007,021202,1,1694,+36.178740,-094.552519
05,007,021202,2,1422,+36.168462,-094.550041
05,007,021301,1,1338,+36.173868,-094.496657
05,007,021301,2,1554,+36.133459,-094.468667
05,007,021301,3,1726,+36.207040,-094.429777
05,007,021301,4,1900,+36.258504,-094.453792
